BookingID,CustomerID,DestinationID,HotelID,TransportID,BookingDate,TravelDate,Travellers,Nights,BookingChannel,BookingStatus,PaymentMethod,HotelAmount,TransportAmount,ActivityAmount,Discount,TotalAmount
B000777,C0032,D015,H014,T008,2025-01-12,2025-02-09,3,1,Agent,Confirmed,NetBanking,23559,28593,31890,2521.6599913406453,81520.34
B000778,C0085,D006,H006,T002,2025-08-06,2025-10-15,4,3,Corporate,Cancelled,UPI,122460,29856,11572,17206.569841427812,146681.43
B000779,C0094,D017,H016,T004,2026-06-29,2026-09-11,2,5,Agent,Confirmed,Wallet,33300,26024,22584,231.1240510951081,81676.88
B000780,C0098,D013,H021,T001,2026-05-15,2026-07-22,5,5,Agent,Completed,UPI,47125,87735,38870,27099.422087007766,146630.58
B000781,C0003,D013,H012,T007,2025-12-09,2026-01-27,5,8,Agent,Confirmed,NetBanking,500720,131930,44525,121827.86859812537,555347.13
B000782,C0075,D019,H008,T005,2025-12-10,2026-01-08,5,9,Corporate,Confirmed,Wallet,311310,50595,46010,68438.57236933251,339476.43
B000783,C0100,D009,H016,T009,2025-08-02,2025-10-24,5,3,Website,Confirmed,NetBanking,49950,102100,12185,31479.01485355179,132755.99
B000784,C0077,D007,H011,T004,2025-04-07,2025-04-27,2,5,Agent,Completed,Card,72360,3234,18150,16931.961684946717,76812.04
B000785,C0024,D020,H013,T003,2025-01-05,2025-02-16,1,1,Mobile App,Cancelled,UPI,8445,2535,2948,1236.8565917496414,12691.14
B000786,C0077,D012,H011,T002,2025-07-04,2025-08-14,3,6,Corporate,Confirmed,UPI,130248,101655,10869,19341.558252056195,223430.44
B000787,C0011,D013,H010,T003,2025-06-22,2025-08-28,4,2,Website,Confirmed,Wallet,114448,119936,7360,43329.404926022544,198414.6
B000788,C0049,D006,H022,T005,2025-04-15,2025-06-04,4,1,Agent,Confirmed,Card,67904,121752,10328,37074.58561014394,162909.41
B000789,C0063,D005,H014,T001,2025-05-22,2025-08-02,2,7,Website,Confirmed,UPI,109942,25024,23514,30835.008217888502,127644.99
B000790,C0046,D004,H014,T005,2025-01-14,2025-04-06,2,2,Corporate,Completed,NetBanking,31412,37416,8546,11889.555545745094,65484.44
B000791,C0070,D005,H020,T009,2025-11-28,2026-01-03,3,5,Corporate,Completed,NetBanking,90765,72306,14850,7187.6109224000675,170733.39
B000792,C0025,D004,H011,T008,2026-05-21,2026-08-07,5,1,Website,Completed,UPI,36180,50070,30090,21987.19283902429,94352.81
B000793,C0061,D015,H004,T007,2026-01-12,2026-01-28,1,7,Corporate,Confirmed,UPI,113911,26438,8698,28233.718840911417,120813.28
B000794,C0065,D002,H026,T009,2025-09-02,2025-11-23,2,7,Mobile App,Confirmed,UPI,53032,49428,14196,15541.644077726321,101114.36
B000795,C0064,D013,H002,T008,2025-08-18,2025-09-04,2,6,Corporate,Completed,UPI,194760,30286,13330,40871.00815426496,197504.99
B000796,C0029,D019,H018,T007,2025-06-17,2025-09-01,5,8,Agent,Confirmed,NetBanking,555880,80325,50620,77085.9990931863,609739.0
B000797,C0031,D016,H008,T009,2025-03-19,2025-04-24,3,4,Website,Completed,UPI,83016,35388,18609,25871.533034339274,111141.47
B000798,C0026,D009,H007,T002,2025-11-23,2026-02-17,1,2,Website,Confirmed,NetBanking,18812,28412,9343,1062.7400292049647,55504.26
B000799,C0047,D002,H002,T009,2025-11-05,2025-11-18,2,2,Mobile App,Confirmed,UPI,64920,69122,21950,26954.284988410473,129037.72
B000800,C0059,D017,H028,T003,2025-01-04,2025-02-15,1,2,Website,Completed,Wallet,30528,34983,8275,819.0781544268729,72966.92
B000801,C0037,D001,H013,T008,2025-08-15,2025-11-04,3,2,Website,Confirmed,NetBanking,50670,82023,2718,9183.765009578876,126227.23
B000802,C0041,D014,H011,T010,2025-06-01,2025-06-07,5,3,Corporate,Cancelled,Card,108540,65970,17650,5200.8350969897465,186959.16
B000803,C0029,D014,H023,T005,2025-04-03,2025-04-28,3,2,Corporate,Confirmed,Card,102918,82998,22812,20001.78191591975,188726.22
B000804,C0022,D004,H002,T001,2026-01-19,2026-01-28,5,6,Mobile App,Confirmed,UPI,486900,48435,30035,26261.00206884055,539109.0
B000805,C0066,D015,H017,T004,2025-10-14,2025-11-13,4,2,Website,Confirmed,UPI,109864,126140,15096,47813.07489015334,203286.93
B000806,C0082,D004,H015,T005,2025-12-12,2026-01-17,5,6,Website,Confirmed,NetBanking,484710,52285,21785,62507.51496377044,496272.49
B000807,C0030,D005,H017,T010,2026-01-24,2026-03-21,2,4,Corporate,Confirmed,UPI,109864,29992,2802,25613.694275923357,117044.31
B000808,C0087,D017,H004,T010,2026-06-20,2026-07-14,5,7,Mobile App,Confirmed,NetBanking,569555,23135,16005,33850.559963818065,574844.44
B000809,C0058,D020,H029,T006,2026-03-14,2026-03-29,2,5,Website,Completed,Card,162480,8450,19002,986.7939831540378,188945.21
B000810,C0017,D006,H008,T010,2025-12-05,2025-12-21,3,9,Mobile App,Completed,UPI,186786,44100,1851,36104.72371847698,196632.28
B000811,C0037,D019,H021,T005,2026-04-25,2026-07-18,4,4,Mobile App,Confirmed,NetBanking,30160,79724,40492,21124.14859918905,129251.85
B000812,C0001,D019,H023,T005,2025-09-18,2025-12-12,2,3,Agent,Confirmed,NetBanking,102918,4166,8806,12643.40536343646,103246.59
B000813,C0004,D016,H011,T009,2026-06-21,2026-07-12,2,6,Mobile App,Confirmed,NetBanking,86832,59692,19580,27086.337755788227,139017.66
B000814,C0034,D003,H004,T007,2026-02-19,2026-03-10,1,6,Corporate,Completed,UPI,97638,5332,3445,17879.515703070207,88535.48
B000815,C0046,D006,H009,T006,2025-12-21,2025-12-27,1,4,Agent,Completed,NetBanking,8632,34946,10030,6303.264107247653,47304.74
B000816,C0080,D014,H025,T005,2026-05-08,2026-08-02,3,6,Corporate,Confirmed,Wallet,41688,31803,21228,18298.342903322613,76420.66
B000817,C0014,D020,H028,T008,2025-10-08,2025-12-11,5,5,Mobile App,Confirmed,Card,381600,70980,51455,72552.00230345991,431483.0
B000818,C0084,D017,H029,T008,2026-01-28,2026-04-06,2,3,Agent,Confirmed,Wallet,97488,13710,2432,15382.669798671903,98247.33
B000819,C0024,D009,H007,T005,2025-06-05,2025-07-02,3,3,Mobile App,Confirmed,NetBanking,84654,87354,29010,14530.457179310757,186487.54
B000820,C0014,D005,H019,T001,2026-06-09,2026-08-06,5,9,Agent,Confirmed,Card,357975,130135,18050,228.64042883597602,505931.36
B000821,C0070,D020,H005,T002,2025-12-06,2025-12-13,4,7,Agent,Cancelled,Wallet,102984,16524,18504,6650.596061896659,131361.4
B000822,C0078,D006,H022,T002,2026-03-03,2026-05-03,1,1,Mobile App,Confirmed,Wallet,16976,5037,1014,3518.1595020840964,19508.84
B000823,C0061,D007,H013,T005,2025-09-09,2025-11-01,3,9,Corporate,Confirmed,UPI,228015,65715,34413,46587.85660895553,281555.14
B000824,C0012,D020,H022,T007,2026-04-18,2026-05-19,1,7,Corporate,Confirmed,Wallet,118832,30510,7876,10408.52791317955,146809.47
B000825,C0012,D012,H021,T009,2025-02-10,2025-04-15,2,1,Corporate,Completed,UPI,3770,10356,23560,4715.143995691121,32970.86
B000826,C0040,D006,H030,T003,2025-03-04,2025-05-01,2,7,Website,Confirmed,UPI,59962,17814,14068,3587.1966529461624,88256.8
B000827,C0046,D001,H015,T008,2025-10-04,2025-11-13,4,6,Agent,Confirmed,UPI,387768,79076,9276,25103.68593967545,451016.31
B000828,C0100,D009,H011,T007,2026-02-04,2026-02-22,1,9,Website,Confirmed,Card,65124,5137,4381,14143.28698901403,60498.71
B000829,C0029,D020,H016,T001,2026-03-18,2026-03-22,2,5,Website,Completed,Wallet,33300,23404,11116,5604.381291298404,62215.62
B000830,C0020,D009,H005,T004,2025-08-28,2025-11-20,2,5,Corporate,Confirmed,NetBanking,36780,3676,4388,2197.2447357475667,42646.76
B000831,C0095,D014,H004,T004,2025-12-21,2026-01-16,2,3,Website,Completed,NetBanking,97638,36442,22424,15246.877812657904,141257.12
B000832,C0016,D006,H016,T009,2025-10-29,2025-11-26,4,3,Corporate,Confirmed,UPI,39960,101836,46064,14540.960635370924,173319.04
B000833,C0003,D016,H025,T010,2026-06-09,2026-08-09,2,6,Mobile App,Confirmed,NetBanking,27792,30602,13960,10556.86879367144,61797.13
B000834,C0043,D016,H016,T009,2025-12-23,2026-01-16,2,8,Mobile App,Cancelled,Card,53280,20192,14440,16916.31023076527,70995.69
B000835,C0041,D013,H024,T006,2025-08-16,2025-09-20,3,9,Website,Completed,Card,153981,47148,25770,26852.925974405167,200046.07
B000836,C0062,D016,H006,T005,2026-06-13,2026-08-16,4,7,Agent,Confirmed,Card,285740,74272,33236,46493.48979371359,346754.51
B000837,C0088,D012,H014,T004,2025-02-28,2025-04-23,1,6,Agent,Completed,UPI,47118,7051,1220,4041.5565201670006,51347.44
B000838,C0094,D008,H019,T008,2026-06-21,2026-08-19,5,5,Mobile App,Confirmed,Wallet,198875,26195,33050,29148.50723229265,228971.49
B000839,C0029,D015,H011,T001,2025-03-25,2025-03-27,5,4,Corporate,Confirmed,NetBanking,144720,37950,47180,14679.547987816743,215170.45
B000840,C0099,D017,H001,T003,2025-06-07,2025-07-18,4,7,Mobile App,Completed,Card,433972,138028,39100,133.4733224544305,610966.53
B000841,C0064,D017,H003,T002,2026-03-24,2026-05-06,3,3,Agent,Completed,UPI,48771,77154,22062,25634.194867153674,122352.81
B000842,C0007,D005,H028,T005,2026-02-04,2026-04-02,4,3,Mobile App,Confirmed,Wallet,183168,22800,43232,21403.493222401787,227796.51
B000843,C0094,D014,H019,T003,2026-06-13,2026-06-28,3,8,Agent,Completed,Card,190920,34785,21723,24351.293935988062,223076.71
B000844,C0014,D001,H008,T002,2026-02-13,2026-03-01,2,6,Website,Confirmed,Card,83016,30598,9802,2061.069795641271,121354.93
B000845,C0059,D012,H008,T004,2025-12-14,2026-02-21,2,4,Mobile App,Confirmed,NetBanking,55344,15140,11180,13672.358593347586,67991.64
B000846,C0080,D012,H002,T009,2025-07-08,2025-09-07,1,8,Agent,Cancelled,UPI,129840,30030,8435,5733.71612598007,162571.28
B000847,C0025,D008,H029,T006,2025-01-03,2025-03-17,5,9,Agent,Confirmed,NetBanking,731160,165045,53470,77991.32979369904,871683.67
B000848,C0028,D020,H004,T009,2025-03-09,2025-04-03,2,3,Mobile App,Completed,Wallet,97638,19406,6286,20725.9899838777,102604.01
B000849,C0048,D018,H023,T010,2025-06-12,2025-09-09,2,5,Agent,Completed,Card,171530,4108,7750,16790.379567975382,166597.62
B000850,C0089,D001,H008,T010,2025-01-23,2025-02-18,5,5,Agent,Completed,UPI,172950,52215,39980,49378.07719745111,215766.92
B000851,C0023,D005,H011,T004,2025-10-04,2025-12-02,3,7,Mobile App,Confirmed,UPI,151956,63042,27843,10166.018951396742,232674.98
B000852,C0067,D005,H009,T009,2026-02-28,2026-03-16,4,9,Website,Cancelled,UPI,77688,114336,20360,30380.801871422835,182003.2
B000853,C0046,D018,H025,T010,2026-06-09,2026-08-30,2,5,Agent,Completed,NetBanking,23160,25748,15792,12655.300894888755,52044.7
B000854,C0012,D011,H001,T010,2025-09-24,2025-10-25,2,8,Corporate,Completed,Card,247984,21312,1154,29728.601637246615,240721.4
B000855,C0072,D015,H011,T004,2026-04-22,2026-07-03,4,6,Corporate,Confirmed,UPI,173664,39344,15420,31622.836719890005,196805.16
B000856,C0084,D017,H009,T003,2026-06-22,2026-07-23,3,8,Agent,Confirmed,NetBanking,51792,4788,34464,7160.185599342843,83883.81
B000857,C0058,D016,H009,T006,2026-04-14,2026-06-24,1,4,Corporate,Confirmed,UPI,8632,1969,7129,2664.242206666513,15065.76
B000858,C0018,D002,H006,T010,2025-09-11,2025-10-22,5,4,Corporate,Confirmed,Card,204100,79175,52435,61023.62190311622,274686.38
B000859,C0016,D003,H028,T010,2025-06-27,2025-07-04,3,4,Agent,Confirmed,Wallet,183168,66564,9006,36381.438261503965,222356.56
B000860,C0043,D008,H012,T006,2026-06-17,2026-07-05,4,9,Website,Completed,UPI,450648,7676,15376,88669.88611623397,385030.11
B000861,C0051,D007,H013,T002,2025-05-12,2025-07-13,2,6,Agent,Completed,UPI,101340,16418,23422,16621.196281654855,124558.8
B000862,C0056,D015,H012,T005,2025-08-13,2025-08-31,3,2,Agent,Confirmed,Card,75108,95934,35922,23889.33464509862,183074.67
B000863,C0025,D004,H030,T008,2025-02-10,2025-03-08,4,1,Mobile App,Confirmed,NetBanking,17132,138668,42332,12071.286732168634,186060.71
B000864,C0051,D008,H011,T006,2026-03-09,2026-04-27,5,5,Corporate,Completed,UPI,180900,115000,20730,44937.87050543791,271692.13
B000865,C0030,D005,H011,T004,2025-12-21,2026-01-14,2,8,Corporate,Confirmed,Wallet,115776,37952,19432,30543.779733459174,142616.22
B000866,C0069,D004,H010,T004,2025-02-16,2025-03-01,4,5,Mobile App,Completed,UPI,286120,84120,23104,50844.92193009167,342499.08
B000867,C0080,D004,H010,T001,2025-05-01,2025-06-26,5,6,Mobile App,Confirmed,Wallet,429180,69555,51025,25623.128383255393,524136.87
B000868,C0066,D004,H003,T003,2025-10-30,2025-12-31,4,8,Website,Confirmed,NetBanking,173408,33012,41156,26941.671637267256,220634.33
B000869,C0001,D012,H019,T007,2025-10-22,2025-12-27,1,5,Website,Confirmed,UPI,39775,14094,5500,8975.849701397712,50393.15
B000870,C0100,D009,H001,T003,2026-03-14,2026-06-07,1,9,Mobile App,Cancelled,UPI,139491,24948,4002,31645.459224096274,136795.54
B000871,C0003,D009,H007,T010,2025-05-26,2025-06-07,2,6,Mobile App,Confirmed,UPI,112872,47396,23420,5752.963028866304,177935.04
B000872,C0100,D010,H007,T001,2026-05-19,2026-06-27,1,7,Mobile App,Completed,Card,65842,24188,5681,2440.5748147000963,93270.43
B000873,C0004,D015,H009,T006,2025-08-31,2025-09-22,4,8,Website,Confirmed,Card,69056,87568,21856,14740.432255193811,163739.57
B000874,C0052,D018,H023,T005,2026-03-25,2026-06-14,5,6,Mobile App,Confirmed,NetBanking,514590,17625,40770,14394.663186906819,558590.34
B000875,C0011,D011,H018,T009,2025-05-10,2025-06-28,3,1,Agent,Completed,Card,41691,67458,33813,28032.81563791135,114929.18
B000876,C0010,D013,H030,T009,2025-01-21,2025-01-31,3,4,Mobile App,Confirmed,NetBanking,51396,93024,6000,12764.77258532851,137655.23
B000877,C0069,D015,H011,T006,2025-01-31,2025-04-03,4,2,Agent,Confirmed,Card,57888,92948,47284,21143.783207546665,176976.22
B000878,C0073,D014,H028,T007,2025-07-23,2025-07-28,3,5,Mobile App,Confirmed,Card,228960,62730,16071,13977.752531688917,293783.25
B000879,C0012,D003,H002,T007,2026-06-04,2026-06-30,3,2,Agent,Completed,Card,97380,27006,2382,11386.96408570589,115381.04
B000880,C0098,D020,H016,T006,2025-01-27,2025-04-02,3,5,Agent,Confirmed,Card,49950,84141,12174,28805.251676495267,117459.75
B000881,C0033,D004,H024,T002,2025-07-21,2025-09-05,2,4,Corporate,Confirmed,Wallet,45624,33254,11636,8846.605763765976,81667.39
B000882,C0032,D009,H016,T005,2025-03-01,2025-05-08,1,1,Website,Cancelled,UPI,3330,10307,8282,38.68232594170665,21880.32
B000883,C0030,D014,H028,T003,2026-05-23,2026-07-14,3,2,Corporate,Completed,Card,91584,53727,21039,8068.890931438479,158281.11
B000884,C0047,D009,H010,T005,2026-01-04,2026-03-21,5,5,Mobile App,Completed,Wallet,357650,27940,10315,77475.03193211844,318429.97
B000885,C0018,D005,H001,T007,2026-02-20,2026-04-12,1,1,Website,Completed,NetBanking,15499,32534,6114,10711.007729730187,43435.99
B000886,C0043,D019,H024,T003,2026-01-24,2026-01-30,2,8,Agent,Completed,UPI,91248,50064,6352,6216.45032160983,141447.55
B000887,C0021,D002,H003,T003,2025-12-25,2026-01-02,2,7,Website,Confirmed,Wallet,75866,24878,7198,13282.567234008246,94659.43
B000888,C0006,D005,H023,T009,2026-02-26,2026-05-07,5,7,Website,Confirmed,UPI,600355,140475,43400,12062.764006452237,772167.24
B000889,C0037,D020,H023,T004,2025-01-05,2025-01-10,3,2,Corporate,Completed,UPI,102918,9942,29211,16407.542316750183,125663.46
B000890,C0068,D015,H026,T002,2026-04-17,2026-05-22,3,8,Website,Completed,Card,90912,43296,6888,3553.3814593860748,137542.62
B000891,C0077,D002,H015,T008,2026-02-08,2026-02-11,4,6,Agent,Cancelled,NetBanking,387768,93284,29708,83627.9119631448,427132.09
B000892,C0036,D016,H027,T008,2026-02-07,2026-03-07,2,4,Website,Completed,UPI,23160,4586,10706,7225.707484656301,31226.29
B000893,C0033,D020,H006,T009,2025-08-03,2025-09-26,4,1,Website,Confirmed,Wallet,40820,100968,17484,5510.39097833144,153761.61
B000894,C0079,D002,H014,T008,2026-03-13,2026-03-30,1,5,Website,Confirmed,UPI,39265,28911,8698,7114.107049711701,69759.89
B000895,C0069,D009,H004,T010,2025-07-28,2025-09-09,1,8,Website,Completed,Wallet,130184,21403,3361,3162.271705529523,151785.73
B000896,C0084,D010,H024,T006,2025-01-27,2025-04-26,5,1,Mobile App,Confirmed,UPI,28515,42020,46510,7938.928425571271,109106.07
B000897,C0091,D003,H022,T003,2026-05-10,2026-05-18,4,1,Mobile App,Completed,Card,67904,106376,20432,2535.0628049863267,192176.94
B000898,C0083,D005,H025,T009,2025-05-08,2025-05-15,1,4,Website,Completed,NetBanking,9264,12857,1591,1254.5854544698461,22457.41
B000899,C0094,D004,H023,T003,2025-02-25,2025-03-22,3,5,Mobile App,Confirmed,Card,257295,78456,28830,72203.34695421693,292377.65
B000900,C0042,D004,H010,T003,2025-12-05,2026-02-17,1,5,Mobile App,Completed,NetBanking,71530,22545,10297,931.0664433738708,103440.93
B000901,C0040,D009,H003,T009,2025-05-08,2025-06-14,4,4,Agent,Completed,NetBanking,86704,18516,27900,22869.17280776749,110250.83
B000902,C0033,D010,H028,T009,2026-04-13,2026-06-10,4,3,Corporate,Completed,NetBanking,183168,19392,35300,3684.5740289182763,234175.43
B000903,C0024,D005,H015,T004,2025-08-30,2025-09-03,2,1,Agent,Confirmed,Card,32314,4014,4392,4308.151007019781,36411.85
B000904,C0075,D006,H003,T008,2025-01-03,2025-03-10,2,1,Corporate,Completed,Wallet,10838,7822,8802,2483.2227479279536,24978.78
B000905,C0072,D004,H028,T010,2026-06-03,2026-06-10,2,1,Website,Confirmed,NetBanking,30528,23076,9046,11672.37989005868,50977.62
B000906,C0081,D016,H030,T008,2025-10-08,2025-12-11,2,7,Website,Confirmed,Card,59962,4722,18566,3314.180207046742,79935.82
B000907,C0017,D005,H014,T001,2025-05-24,2025-06-08,2,8,Corporate,Confirmed,NetBanking,125648,65876,9096,7209.561185092481,193410.44
B000908,C0050,D019,H024,T007,2026-01-05,2026-03-23,2,4,Mobile App,Completed,Wallet,45624,64414,17750,19135.33518998123,108652.66
B000909,C0023,D011,H002,T002,2025-10-17,2025-11-14,3,1,Corporate,Completed,Wallet,48690,21846,12084,11991.78857351025,70628.21
B000910,C0090,D017,H003,T009,2025-01-17,2025-02-04,5,4,Mobile App,Confirmed,NetBanking,108380,59655,37050,28678.338680303124,176406.66
B000911,C0027,D013,H009,T001,2026-02-19,2026-03-22,4,9,Website,Completed,Wallet,77688,105452,11648,1017.8497409971395,193770.15
B000912,C0015,D006,H020,T010,2025-08-07,2025-08-09,2,3,Corporate,Confirmed,Wallet,36306,47264,13844,5064.7425845240505,92349.26
B000913,C0057,D013,H005,T002,2026-01-17,2026-02-02,5,5,Agent,Completed,Card,91950,104920,7145,34270.24294198898,169744.76
B000914,C0088,D006,H002,T005,2026-05-04,2026-06-27,2,5,Corporate,Confirmed,NetBanking,162300,69278,17898,29979.93614170996,219496.06
B000915,C0092,D003,H021,T003,2025-11-29,2025-12-27,5,3,Mobile App,Completed,UPI,28275,112990,4170,17516.043659336967,127918.96
B000916,C0010,D006,H024,T009,2026-01-02,2026-02-04,2,4,Website,Confirmed,Card,45624,47852,23982,6951.5545275276745,110506.45
B000917,C0033,D006,H023,T004,2025-05-19,2025-07-31,3,5,Agent,Completed,Wallet,257295,54960,30444,17832.211455075496,324866.79
B000918,C0016,D003,H024,T008,2025-05-10,2025-05-22,2,5,Website,Confirmed,Card,57030,38180,14306,20732.581023241437,88783.42
B000919,C0031,D001,H025,T001,2025-08-15,2025-09-20,4,7,Agent,Completed,Wallet,64848,44996,43840,22368.868455055414,131315.13
B000920,C0054,D019,H019,T005,2026-04-10,2026-04-28,2,6,Mobile App,Completed,Card,95460,37900,19600,3881.0882757938143,149078.91
B000921,C0029,D011,H016,T010,2025-10-13,2025-11-26,5,1,Corporate,Confirmed,UPI,16650,161290,10705,35378.74522014207,153266.25
B000922,C0007,D009,H026,T010,2025-07-09,2025-08-09,1,1,Corporate,Confirmed,UPI,3788,14126,9059,3141.654020997679,23831.35
B000923,C0052,D019,H011,T003,2026-03-01,2026-03-07,3,4,Mobile App,Completed,NetBanking,86832,17886,14514,7949.492347405505,111282.51
B000924,C0006,D005,H003,T004,2026-04-11,2026-04-19,1,9,Corporate,Completed,Card,48771,21592,10341,6410.148376446638,74293.85
B000925,C0023,D009,H023,T005,2026-05-07,2026-07-23,5,1,Website,Confirmed,NetBanking,85765,139020,52165,40180.155828431525,236769.84
B000926,C0001,D017,H009,T006,2025-06-12,2025-06-19,3,1,Website,Confirmed,UPI,6474,100857,34431,10668.232729664518,131093.77
B000927,C0009,D013,H030,T006,2026-01-22,2026-04-02,4,7,Corporate,Confirmed,Card,119924,78648,22744,25617.09679234673,195698.9
B000928,C0044,D008,H013,T002,2025-11-18,2026-02-08,5,5,Agent,Completed,UPI,211125,139495,13600,51755.625333856406,312464.37
B000929,C0086,D006,H026,T008,2025-09-02,2025-10-14,3,3,Mobile App,Completed,Card,34092,29670,5814,2718.682162511958,66857.32
B000930,C0078,D001,H002,T003,2025-08-05,2025-09-03,1,2,Website,Confirmed,Wallet,32460,15711,2402,9550.62493674889,41022.38
B000931,C0010,D002,H020,T004,2025-03-04,2025-05-13,2,6,Mobile App,Completed,UPI,72612,31074,23810,9082.120733385802,118413.88
B000932,C0004,D004,H014,T009,2025-05-30,2025-08-26,2,5,Agent,Completed,NetBanking,78530,25272,14486,9921.400253022808,108366.6
B000933,C0034,D016,H014,T007,2025-10-27,2025-11-08,5,6,Corporate,Completed,UPI,235590,127455,22725,53893.17753847383,331876.82
B000934,C0066,D013,H008,T004,2026-04-29,2026-07-24,5,3,Corporate,Confirmed,NetBanking,103770,155490,28330,35016.10077140542,252573.9
B000935,C0075,D009,H030,T010,2026-04-18,2026-07-12,3,5,Mobile App,Confirmed,Wallet,64245,37320,7464,9597.165140328356,99431.83
B000936,C0083,D016,H012,T004,2025-04-13,2025-04-27,5,8,Mobile App,Confirmed,Card,500720,30240,35315,73586.53477426613,492688.47
B000937,C0035,D004,H026,T006,2026-01-06,2026-01-12,2,3,Website,Confirmed,UPI,22728,58302,10790,16579.53904025303,75240.46
B000938,C0017,D005,H013,T003,2025-02-16,2025-04-21,4,4,Website,Confirmed,NetBanking,135120,119844,38708,47004.178053498676,246667.82
B000939,C0003,D008,H002,T002,2026-01-03,2026-01-11,2,2,Mobile App,Confirmed,Card,64920,65638,1486,21767.691342093625,110276.31
B000940,C0015,D019,H027,T005,2025-07-06,2025-08-29,2,6,Agent,Confirmed,Wallet,34740,20090,22428,3992.823365818693,73265.18
B000941,C0007,D013,H006,T006,2025-09-03,2025-09-10,2,1,Website,Completed,Wallet,20410,51174,2394,6205.324194868127,67772.68
B000942,C0087,D018,H009,T009,2026-01-27,2026-03-30,3,3,Mobile App,Confirmed,NetBanking,19422,76419,15900,12376.860941513247,99364.14
B000943,C0027,D005,H026,T004,2025-08-20,2025-09-11,2,7,Agent,Completed,NetBanking,53032,55930,8834,1041.1003467892087,116754.9
B000944,C0083,D017,H027,T009,2026-03-17,2026-03-27,2,1,Corporate,Confirmed,NetBanking,5790,57016,17512,12365.633668709192,67952.37
B000945,C0056,D002,H028,T007,2025-10-18,2025-10-25,2,9,Corporate,Completed,NetBanking,274752,66818,16138,23141.090924134525,334566.91
B000946,C0054,D005,H013,T001,2026-06-29,2026-07-17,1,4,Mobile App,Confirmed,Card,33780,17479,2763,3053.281065586335,50968.72
B000947,C0046,D011,H023,T008,2025-12-14,2026-02-01,5,4,Mobile App,Completed,Wallet,343060,20215,30715,20431.691753245625,373558.31
B000948,C0082,D002,H010,T006,2025-06-11,2025-06-19,2,5,Corporate,Completed,Card,143060,15882,13294,9761.622231778043,162474.38
B000949,C0005,D018,H023,T004,2026-02-27,2026-05-10,1,6,Agent,Confirmed,UPI,102918,31201,5834,9461.23796099702,130491.76
B000950,C0010,D018,H016,T005,2025-08-11,2025-10-05,3,5,Mobile App,Completed,NetBanking,49950,89397,2250,17128.268589981984,124468.73
B000951,C0043,D011,H002,T004,2025-10-19,2025-11-16,5,8,Agent,Confirmed,NetBanking,649200,9350,12740,78348.31298765869,592941.69
B000952,C0040,D007,H013,T007,2025-03-16,2025-06-12,2,9,Website,Completed,Wallet,152010,27622,12586,9830.480370769055,182387.52
B000953,C0055,D002,H015,T006,2025-03-07,2025-05-05,5,2,Mobile App,Confirmed,Card,161570,48565,17475,9396.845918165553,218213.15
B000954,C0074,D013,H008,T005,2025-11-10,2026-01-10,4,7,Mobile App,Confirmed,Card,193704,48968,27084,44583.015984177786,225172.98
B000955,C0059,D011,H012,T003,2025-04-12,2025-04-29,4,3,Corporate,Confirmed,NetBanking,150216,91596,9528,4661.016738315593,246678.98
B000956,C0026,D016,H016,T004,2026-06-28,2026-08-31,2,9,Website,Completed,Card,59940,37170,17914,11797.386897259097,103226.61
B000957,C0033,D013,H002,T005,2026-04-12,2026-06-02,1,3,Corporate,Confirmed,Wallet,48690,17610,2667,7180.304362042361,61786.7
B000958,C0076,D003,H005,T005,2026-01-17,2026-04-15,2,3,Mobile App,Completed,Card,22068,32150,15938,8055.828363735225,62100.17
B000959,C0021,D003,H024,T004,2026-02-05,2026-03-21,5,7,Website,Confirmed,Wallet,199605,114970,50605,64684.341865393566,300495.66
B000960,C0051,D016,H011,T006,2025-11-21,2026-01-21,4,8,Agent,Confirmed,Card,231552,97528,18484,43370.00493501957,304194.0
B000961,C0054,D004,H019,T003,2025-02-02,2025-03-06,4,2,Agent,Confirmed,UPI,63640,11824,8416,16333.68006257684,67546.32
B000962,C0076,D019,H017,T006,2025-08-02,2025-08-07,5,6,Website,Completed,Wallet,411990,30480,2825,77601.83424995434,367693.17
B000963,C0072,D003,H017,T002,2025-09-28,2025-10-11,2,4,Website,Completed,NetBanking,109864,25858,9292,6228.068797855699,138785.93
B000964,C0047,D015,H013,T005,2026-05-14,2026-07-31,2,6,Website,Confirmed,NetBanking,101340,32190,3656,6617.394719313633,130568.61
B000965,C0031,D020,H015,T008,2025-04-30,2025-07-05,5,6,Mobile App,Completed,NetBanking,484710,174365,53205,49115.14430593155,663164.86
B000966,C0037,D009,H025,T009,2025-09-28,2025-11-01,3,9,Website,Confirmed,Card,62532,94116,35070,15012.072126066523,176705.93
B000967,C0042,D002,H029,T007,2025-07-07,2025-09-08,2,9,Agent,Confirmed,Wallet,292464,46466,23554,40090.376637922935,322393.62
B000968,C0022,D018,H008,T008,2025-03-15,2025-03-17,2,6,Website,Confirmed,Card,83016,5416,22212,5145.225550836503,105498.77
B000969,C0063,D004,H021,T001,2025-02-26,2025-03-03,5,7,Corporate,Confirmed,Wallet,65975,24365,36235,5628.668259894978,120946.33
B000970,C0021,D011,H030,T004,2025-07-19,2025-09-03,1,9,Corporate,Confirmed,Card,38547,16820,4238,4546.549681784876,55058.45
